"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1842156905084666348","Fri Oct 04 10:56:46 +0000 2024","2107","Harta tahta anak direktur bank mandiri️️️ https://t.co/uIeDRpvGoY","1842156905084666348","https://pbs.twimg.com/media/GZCn8CuacAAsS_a.jpg","","in","Mulfand.","109","29","290","https://x.com/luvspjww/status/1842156905084666348","1109087074404061184","luvspjww"
"1450070386285051904","Mon Oct 18 12:04:55 +0000 2021","389","Ada yang mau buka rekening Bank Digital tapi bingung pilih yang mana? Nih ada kompilasi perbandingan lengkap dari &gt;10 bank digital. Kalau mau download versi PDF yang lebih lengkap bisa cek langsung di https://t.co/0KmWworkQ1 Enjoy ~ https://t.co/PgY87QkT2o","1450070386285051904","https://pbs.twimg.com/media/FB-vTo5VQAEmMg1.png","","in","Bali, Indonesia","12","5","92","https://x.com/latifaskaa/status/1450070386285051904","1276410461802491904","latifaskaa"
"1260906246468599808","Thu May 14 12:14:10 +0000 2020","618","Yuk menangkan saldo LinkAja Rp200 ribu utk 10 pemenang. Caranya follow Twitter @bankmandiri upload foto apa yg Sahabat buat #dirumahaja ke Twitter pribadi dgn caption cerita menarik hashtag #mandiridirumah dan mention @bankmandiri. Info aktivasi: https://t.co/xydDGPnQvG https://t.co/16DuiLMplV","1260906246468599808","https://pbs.twimg.com/amplify_video_thumb/1258949997938094081/img/yGc5TjsSrshui1c5.jpg","","in","Jakarta","9","47","69","https://x.com/bankmandiri/status/1260906246468599808","2278761810","bankmandiri"
"1568887081350610944","Sun Sep 11 09:00:03 +0000 2022","195","Bank Mandiri mendapat sejumlah penghargaan bergengsi dari Alpha South East Asia dalam ajang Best Financial Institution Award 2022. Bank Mandiri berharap dedikasi seluruh Mandirian selama ini bisa adi komitmen untuk memberikan layanan &amp; produk terbaik bagi Sahabat. #beritamandiri https://t.co/OkXNGh2TBR","1568887081350610944","https://pbs.twimg.com/media/FcXOevfacAIdPhj.jpg","","in","Jakarta","1","69","57","https://x.com/bankmandiri/status/1568887081350610944","2278761810","bankmandiri"
"1854477863472550269","Thu Nov 07 10:55:51 +0000 2024","643","1 karyawan Alfamart berkontribusi memberikan laba bersih buat perusahaan sebesar 39 45 juta setahun sedangkan 1 karyawan Bank Mandiri bisa ngasih sampai 1 5 Milyar setahun. Kalau kalian bisa ngasih kontribusi seberapa guys per tahun ke perusahaan? https://t.co/cl9A3AFvwH","1854477863472550269","https://pbs.twimg.com/media/GbxtyAKaIAAOJZ7.jpg","","in","Jakarta Pusat, DKI Jakarta","52","44","108","https://x.com/ghozyulhaq/status/1854477863472550269","76652780","ghozyulhaq"
"1536906349077860353","Wed Jun 15 03:00:02 +0000 2022","142","Cuan banget! Perolehan laba bersih Bank Mandiri di tahun 2021 yang tembus Rp28 03 triliun (konsolidasi) ngasih kontribusi cuan buat BUMN yang mencatatkan total laba sebesar Rp126 triliun. #beritamandiri #LabaBersihBUMN1000Persen #livingalivelylife https://t.co/nJ6RRxeUZp","1536906349077860353","https://pbs.twimg.com/media/FVQwLSmVIAAGH9w.jpg","","in","Jakarta","2","6","14","https://x.com/bankmandiri/status/1536906349077860353","2278761810","bankmandiri"
"1814942601524748510","Sun Jul 21 08:36:50 +0000 2024","0","Perusahaan anak Bank Mandiri Group mencatatkan laba bersih sebesar Rp3 triliun pada Kuartal I-2024 atau tumbuh 10 62% secara year on year (YoY). Dari jumlah tersebut sebesar Rp1 57 triliun didistribusikan kepada Bank Mandiri. #KinerjaMandiriGroup https://t.co/D8iclvYfyy","1814942601524748510","https://pbs.twimg.com/media/GS_4qE9bIAIkDY3.jpg","","in","Kendari","0","0","0","https://x.com/electrizen_klk/status/1814942601524748510","1769614420739760128","electrizen_klk"
"1635936108931608576","Wed Mar 15 12:06:43 +0000 2023","9","Laba Bank Mandiri jg naik tajam tahun lalu. Tembus Rp 41 triliun. Ini pertama kali dlm sejarah laba Mandiri bisa lampaui laba bank BCA yg tahun lalu raih laba Rp 40 t. Kinerja bank adalah indikator utama ekonomi. Laba BRI Mandiri x BCA semua melesat kuat. https://t.co/3h206eYAup","1635975812343291910","https://pbs.twimg.com/media/FrQnVL_aAAAIi8L.jpg","Strategi_Bisnis","in","","0","1","16","https://x.com/Strategi_Bisnis/status/1635975812343291910","190535830","Strategi_Bisnis"
"1091643351516860416","Sat Feb 02 10:23:51 +0000 2019","302","Total profit yg dihasilkan seluruh BUMN Indonesia tahun 2018 adalah sekitar Rp 200 triliun - sebuah pencapaian yg epik. Penyumbang laba terbesar spt biasanya adalah Bank BRI. Laba mrka thn 2018 tembus Rp 32 triliun. Emejing. Disusul laba Bank Mandiri Rp 24 triliun.","1091643351516860416","","","in","","30","20","355","https://x.com/Strategi_Bisnis/status/1091643351516860416","190535830","Strategi_Bisnis"
"1852591434538549283","Sat Nov 02 05:59:52 +0000 2024","0","PT Bank Mandiri (Persero) Tbk menggelar Konferensi Pers Virtual Paparan Kinerja Kuartal III 2024 pada Rabu (30/10). Bank Mandiri mengungkap telah berhasil mencatatkan pencapaian laba bersih sebesar Rp42 triliun tumbuh 7 56 persen secara year on year (yoy) pada kuartal ini. https://t.co/RDWsJ8hBus","1852591434538549283","https://pbs.twimg.com/media/GbW3RjubYAAbH0R.jpg","","in","Indonesia","0","0","1","https://x.com/TirtoID/status/1852591434538549283","4187275698","TirtoID"
