"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1842156905084666348","Fri Oct 04 10:56:46 +0000 2024","2105","Harta tahta anak direktur bank mandiri️️️ https://t.co/uIeDRpvGoY","1842156905084666348","https://pbs.twimg.com/media/GZCn8CuacAAsS_a.jpg","","in","Mulfand.","109","29","289","https://x.com/luvspjww/status/1842156905084666348","1109087074404061184","luvspjww"
"1765999576589423071","Fri Mar 08 07:14:44 +0000 2024","349","Hasil RUPST ini menetapkan pembagian dividen sebesar 60% (sebesar Rp33 03 Triliun (+33% YoY) dari total laba tahun 2023 untuk pemegang saham BMRI. Selain itu Bank Mandiri juga memberikan kontribusinya kepada negara dalam bentuk Pajak Bea &amp; Cukai dan PNBP lainnya dengan total https://t.co/vr2RCw7ff6","1765999576589423071","https://pbs.twimg.com/ext_tw_video_thumb/1765999090108977152/pu/img/CIxKPv7nYNVQn28D.jpg","","in","Jakarta","16","60","30","https://x.com/bankmandiri/status/1765999576589423071","2278761810","bankmandiri"
"1179661294963552257","Thu Oct 03 07:35:44 +0000 2019","326","Dalam rangka HUT #mandiri21tahun menangkan saldo #mandiriemoney total Rp7 5 juta dgn mengikuti cerita Dinda yg tayang 1x setiap harinya di masing-masing akun Twitter @bankmandiri @mandirifiesta dan @mandiricard. Cek info lengkap aktivasi: https://t.co/flgl43KBxt https://t.co/utONzJUokG","1179661294963552257","https://pbs.twimg.com/amplify_video_thumb/1179661251124707328/img/eOqYTSVAOQQWRQTC.jpg","","in","Jakarta","13","46","66","https://x.com/bankmandiri/status/1179661294963552257","2278761810","bankmandiri"
"1743256324878819730","Fri Jan 05 13:01:10 +0000 2024","3799","Ini dia yang ditunggu-tunggu para investor pemegang saham BMRI! Saham Bank Mandiri sempat menyentuh rekor tertinggi di level Rp6.475. Posisi penutupan hari ini pun menjadikan all time high (ATH) baru BMRI pasca stock split pada April 2023 lalu menjadi Rp6.425 per lembar saham! https://t.co/QKC202gaFn","1743256324878819730","https://pbs.twimg.com/amplify_video_thumb/1743256128136552449/img/ETvRLjeE0QUo3wRr.jpg","","in","Jakarta","96","205","307","https://x.com/bankmandiri/status/1743256324878819730","2278761810","bankmandiri"
"1371433719530065928","Mon Mar 15 12:10:53 +0000 2021","25","Pemegang saham menyetujui besaran dividen sebesar 60% dari laba bersih tahun 2020 atau sekitar Rp10 27. Dengan demikian Bank Mandiri akan menyetorkan dividen sekitar Rp6 16 triliun ke kas Negara. Baca berita selengkapnya di https://t.co/XsM8vkLmHj #beritamandiri #mandiridigital https://t.co/MGk2qsggRz","1371433719530065928","https://pbs.twimg.com/media/EwhPm0rVoAEuVn9.jpg","","in","Jakarta","1","5","9","https://x.com/bankmandiri/status/1371433719530065928","2278761810","bankmandiri"
"1755188119958409398","Wed Feb 07 11:13:52 +0000 2024","297","hari ini sm mengadakan Rapat Dewan (BoD) yang para eksekutif gajadi dipecat itu awokwok dan ini dia rincian hasilnyaa! walaupun saham lagi boncos2nya sm memutuskan utk ttp membagikan dividen di 2024 senilai KRW 28 1M. https://t.co/uLX95bSgfU https://t.co/GeSUqYIpff","1755188119958409398","https://pbs.twimg.com/media/GFuuR7zboAAuMdF.png","","in","𝘬𝘸𝘢𝘯𝘨𝘺𝘢","14","12","61","https://x.com/termatcha/status/1755188119958409398","1347234264056688641","termatcha"
"1341421550965194752","Tue Dec 22 16:33:14 +0000 2020","9","Dividen sedikit tentang passive income guys Jdi kalau kita beli Saham Perusahaan bisa dapat dividen. Contohnya Bank Mandiri ini tahun 2020 dia kasih Rp353/lembar saham. Jadi kalau punya 1 lot BMRI kita bisa dapat Rp 35.300 - pajak 10% = Rp31.770/lot. Bayangin pny 1000 lot https://t.co/qjKGjhjM7C","1341421550965194752","https://pbs.twimg.com/media/Ep2vypIUYAAPK2H.jpg","","in","Jakarta, IDN.","0","2","0","https://x.com/arkoreborn/status/1341421550965194752","916546058238361607","arkoreborn"
"1765727058758647904","Thu Mar 07 13:11:51 +0000 2024","168","Sah! Rapat Umum Pemegang Saham Tahunan (RUPST) Bank Mandiri menetapkan dividen sebesar 60% dari Laba Bersih atau senilai Rp33 03 triliun untuk dibagikan kepada pemegang saham. Adapun 52% dari nilai tersebut akan disetorkan ke Rekening Kas Umum Negara. #BeritaMandiri #BankMandiri https://t.co/71ZZcop5CT","1765727058758647904","https://pbs.twimg.com/media/GIEfYxybcAAVyiJ.jpg","","in","Jakarta","6","53","22","https://x.com/bankmandiri/status/1765727058758647904","2278761810","bankmandiri"
"1774277504360120588","Sun Mar 31 03:28:16 +0000 2024","313","Shm! Ternyata pajak dividen saham 10% gede juga ya. Kripto pajaknya 0.1% https://t.co/U93wZHgWOR","1774277504360120588","https://pbs.twimg.com/media/GJ9__KcakAAjNWW.jpg","","in","Sukses Finansial","5","24","22","https://x.com/Saham_fess/status/1774277504360120588","1336580251493646343","Saham_fess"
"1673635714481938432","Tue Jun 27 10:13:43 +0000 2023","627","Screening Saham *Dividend Growth Stock* dengan screener @Stockbit Kriteria: - Current DY &gt;= 2% dan &lt;15% - Current DY &lt; 3 X DY AVG 5 tahun - DY avg 5 tahun &gt;= 1.75% - DPR = 20-75% - Streaks at least 3 tahun - Net income growth 3 tahun &gt; 3% - ROE avg 5 tahun &gt; 5% (THREAD) https://t.co/EvRMEF1aaL","1673635714481938432","https://pbs.twimg.com/media/Fznq9x0WwAEBPEh.jpg","","en","Indonesia","3","7","114","https://x.com/juraganasset/status/1673635714481938432","960731841383743489","juraganasset"
