"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1763548450946511087","Fri Mar 01 12:54:50 +0000 2024","88","BRI menggelar RUPST 2024. Kali ini BRI membagikan Rp48 10 triliun atau dividen per saham sebesar Rp319 setara dengan dividend payout ratio kurang lebih 80 04% dari laba atribusi. Dividen yang dibagikan BRI mengalami peningkatan 10 59% dibanding nominal yang dibayarkan tahun https://t.co/DL7kf5SIyI","1763548450946511087","https://pbs.twimg.com/amplify_video_thumb/1763548306142359552/img/u7SLl7HgZl_K2yDs.jpg","","in","Jl Jend Sudirman 44-46 Jakarta","0","56","3","https://x.com/BANKBRI_ID/status/1763548450946511087","1355939492","BANKBRI_ID"
"1816272097133617612","Thu Jul 25 00:39:47 +0000 2024","13","Laba bersih Bank BRI semester pertama 2024 mencapai 29 896 Triliun atau tumbuh 1 1% secara YoY. https://t.co/C1Mpvh7iHz","1816272097133617612","https://pbs.twimg.com/media/GTSxlPKaYAMp07q.jpg","","in","kokogiovanni@gmail.com","0","4","4","https://x.com/KokoGiovanni/status/1816272097133617612","139982550","KokoGiovanni"
"1635936108931608576","Wed Mar 15 09:28:57 +0000 2023","402","Pencapaian yg sangat impresif. Laba bersih Rp 51 triliun adalah laba tertinggi sepanjang sejarah bisnis di tanah air. BRI adalah bank UKM nasabahnya mayoritas kelas rakyat. BRI adalah potret masa depan ekonomi rakyat negri ini. Never bet against UKM Indonesia. https://t.co/271t9OelRD","1635936108931608576","https://pbs.twimg.com/media/FrQDNvxaYAAkHqC.jpg","","in","","33","42","111","https://x.com/Strategi_Bisnis/status/1635936108931608576","190535830","Strategi_Bisnis"
"1196791476757262336","Tue Nov 19 14:26:27 +0000 2019","157","Bank BRI sendiri masih cakep kok. Laba bersihnya masih naik. Ini angka dari laporan keuangan Q2 mereka. Laba naik dari Rp14T menjadi Rp16T. https://t.co/nlhFQM52yH","1196796884578234368","https://pbs.twimg.com/media/EJvga0TVUAE8nMH.png","BigAlphaID","in","Jakarta Capital Region","9","6","77","https://x.com/BigAlphaID/status/1196796884578234368","958566590768926721","BigAlphaID"
"1864878101265813528","Fri Dec 06 03:42:41 +0000 2024","8","10 hari lagi semakin Brilian dan Cemerlang! Kontribusi 10 Perusahaan Anak BRI Group menghasilkan laba sebesar 14 7% hingga September 2024. Terus ikutin fakta-fakta menarik tentang BRI sepanjang 2024 yuk Sobat BRI! #HUT129BRI #BriliandanCemerlang https://t.co/UOMzFISauj","1864878101265813528","https://pbs.twimg.com/amplify_video_thumb/1864878009410555905/img/4txDircamMOXa9xd.jpg","","in","Jl Jend Sudirman 44-46 Jakarta","0","1","1","https://x.com/BANKBRI_ID/status/1864878101265813528","1355939492","BANKBRI_ID"
"1598576962146283520","Fri Dec 02 07:17:02 +0000 2022","397","Kalian mau tahu satu rahasia ga? kondisi perekonomian dunia kan lagi gak baik-baik saja setahun terakhir. Akan tetapi ternyata Bank BRI berhasil mendapatkan laba bersih sebesar Rp.39 31 triliun dalam kurun waktu 9 Bulan. Kok bisa yaa? Sini aku bisikin. A tread #KinerjaBRIQ3","1598576962146283520","","","in","Jakarta Capital Region","6","6","56","https://x.com/calistoogirl/status/1598576962146283520","1530791989800620033","calistoogirl"
"1571091600117317633","Sat Sep 17 11:00:01 +0000 2022","2208","🇱🇧 FLASH I 5 banques ont été braquées hier au #Liban par des épargnants réclamant leur argent qui a été gelé par le gouvernement en raison de la #crise économique. (France 24) #Braquage https://t.co/o4bdQcwkpc","1571091600117317633","https://pbs.twimg.com/ext_tw_video_thumb/1570829643539685379/pu/img/R-kQXBzGgJFsUNFK.jpg","","fr","France","90","48","372","https://x.com/CerfiaFR/status/1571091600117317633","971820228","CerfiaFR"
"1831908770622140858","Fri Sep 06 04:14:20 +0000 2024","3441","Canara bank founded in Karnataka is now refusing service in Kannada. @canarabank you want our business but you do not want to communicate with us in our language? This is result of banking exams in Hindi. #StopHindiImposition. https://t.co/kCh8ckJoWS","1831908770622140858","","","en","","106","351","973","https://x.com/LavanyaBallal/status/1831908770622140858","286520757","LavanyaBallal"
"1866328329043014093","Tue Dec 10 03:45:23 +0000 2024","5","6 hari lagi semakin Brilian dan Cemerlang Capaian membanggakan dan tertinggi sepanjang sejarah BRI catat laba sebesar Rp60 4 Triliun di tahun 2023 yang selanjutnya akan kembali ke negara dan dipergunakan untuk kepentingan rakyat Indonesia. Terus ikutin fakta-fakta menarik https://t.co/9v1u9W0lVr","1866328329043014093","https://pbs.twimg.com/amplify_video_thumb/1866328163154108417/img/0BmvErD9N8oKYPDJ.jpg","","in","Jl Jend Sudirman 44-46 Jakarta","0","15","1","https://x.com/BANKBRI_ID/status/1866328329043014093","1355939492","BANKBRI_ID"
"1646515833982840836","Thu Apr 13 14:09:00 +0000 2023","381","LULA praises BRICS' New Development Bank: The bank frees emerging countries from submission to traditional financial institutions which want to govern us... [showing] that the union of emerging countries is capable of creating social and economic changes relevant to the world. https://t.co/zl6u0ao1uI","1646515833982840836","https://pbs.twimg.com/ext_tw_video_thumb/1646515723551006720/pu/img/bPoTLW-94qniMFKl.jpg","","en","","7","10","122","https://x.com/upholdreality/status/1646515833982840836","1076661635819937797","upholdreality"
