"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1878748718310244356","Mon Jan 13 10:19:34 +0000 2025","506","Yang punya shm! BBRI santai dulu ga sie https://t.co/KcN56hjiCO","1878748718310244356","https://pbs.twimg.com/media/GhKoAJ3bMAE7vnN.jpg","","in","","48","103","65","https://x.com/undefined/status/1878748718310244356","1336580251493646343",
"1718858204149620986","Mon Oct 30 05:11:45 +0000 2023","211","guys seberat apapun hidup jgn pernah BD cuma gara2 shm! ya pelajarin jg jgn invest all in di 1 saham aja apalagi shm gorengan. https://t.co/7Jx9QxnlVe","1718858204149620986","https://pbs.twimg.com/media/F9qcbU_bcAAEthN.jpg","","in","","39","102","36","https://x.com/undefined/status/1718858204149620986","1336580251493646343",
"1774277504360120588","Sun Mar 31 03:28:16 +0000 2024","314","Shm! Ternyata pajak dividen saham 10% gede juga ya. Kripto pajaknya 0.1% https://t.co/U93wZHgWOR","1774277504360120588","https://pbs.twimg.com/media/GJ9__KcakAAjNWW.jpg","","in","","7","23","23","https://x.com/undefined/status/1774277504360120588","1336580251493646343",
"1856553032483553535","Wed Nov 13 04:21:50 +0000 2024","255","Shm! Saya udah cuan di $WIFI $BUMI $BRMS $PTRO $BREN. Kalian dimana? https://t.co/sQW7ixRzk8","1856553032483553535","https://pbs.twimg.com/media/GcPNJMHbUAAjMwk.jpg","","in","","3","6","25","https://x.com/undefined/status/1856553032483553535","1336580251493646343",
"1779778999885185482","Mon Apr 15 07:49:14 +0000 2024","308","tenang ga usah panik ada yang anjlok ada yang to the moon! sambil siapin cash nunggu shm! $BBCA ke 3000! https://t.co/YFgAd0jOy1","1779778999885185482","https://pbs.twimg.com/media/GLMLkTJbsAANepI.jpg","","in","","24","48","33","https://x.com/undefined/status/1779778999885185482","1336580251493646343",
"1267339759321407489","Mon Jun 01 06:18:39 +0000 2020","4966","Musim Covid19 ni apa kerja pun jalan asal halal + rezeki berkat. 1 rumah rm30 1 unit 100 rumah 1 bulan gaji rm3000 Yang utama tau cari masalah (orang malas buang) dan selesaikan (buang sampah) Semoga Allah merahmati Prengki. https://t.co/bz3VTkU6xl","1267339759321407489","https://pbs.twimg.com/media/EZZ-yRkUcAYafqa.jpg","","in","","156","44","7580","https://x.com/undefined/status/1267339759321407489","267661167",
"1845225009205346828","Sat Oct 12 22:08:19 +0000 2024","701","Shm! inilah alasan BMRI &gt;&gt;&gt; BBNI &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; BBRI https://t.co/CldAghhhfU","1845225009205346828","https://pbs.twimg.com/media/GZuOXdZaAAIP4q4.jpg","","in","","16","14","44","https://x.com/undefined/status/1845225009205346828","1336580251493646343",
"1575053618855624704","Wed Sep 28 09:23:40 +0000 2022","164","Barusan cek harga saham global brands dari Jerman (juara dunia 4 kali) yakni : BMW Mercedes Benz Volkswagen SAP Adidas Siemens Selama 10 thn semua saham tsb stagnan! Tidak naik sama sekali. Dlm waktu yg sama hrga saham BCA &amp; BRI naik 500%. Masa depan ada di ASIA. https://t.co/4zI71gbnke","1575053618855624704","https://pbs.twimg.com/media/Fdu2x-EUAAAXcNt.jpg","","in","","9","17","48","https://x.com/undefined/status/1575053618855624704","190535830",
"1770430369118261427","Wed Mar 20 12:41:07 +0000 2024","580","Seorang petugas masjid alharam menggunting jimat yang menggantung di seorang anak dan ayahnya yang sedang tawaf dan menasihati ayahnya dengan penuh senyuman terdengar petugas di samping nya mengatakan: muslim tamim haram muslim haram menggunakan tamim (jimat). مَنْ عَلَّقَ https://t.co/WqmXs2bm4l","1770430369118261427","https://pbs.twimg.com/ext_tw_video_thumb/1770430326059536384/pu/img/35Kop9ieDF8GXrFx.jpg","","in","","2","21","139","https://x.com/undefined/status/1770430369118261427","105428309",
"1795290830179320232","Tue May 28 03:07:43 +0000 2024","214","Nyoba simulasi investasi shm! usia sekarang 21 lama invest 39 tahun modal 20jt nabung rutin 200k perbulan. Dan hasilnya cuma dapet 76jutaan? Kok bisa ya. Ada yang bisa jelasin? https://t.co/lBNywbJVPb","1795290830179320232","https://pbs.twimg.com/media/GOonfv9aYAEXRAo.png","","in","","19","65","16","https://x.com/undefined/status/1795290830179320232","1336580251493646343",
